item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
I01214,O0635,P0026,1,121075.64,19,False
I01215,O0456,P0196,5,86905.87,23,False
I01216,O0221,P0098,4,111663.31,17,False
I01217,O0428,P0012,3,22617.66,19,False
I01218,O0146,P0135,4,27768.2,13,False
I01219,O0124,P0016,4,28385.55,46,False
I01220,O0241,P0234,5,87784.16,1,False
I01221,O0720,P0289,4,62779.82,13,False
I01222,O0067,P0204,4,114853.99,29,True
I01223,O0423,P0090,1,66182.16,4,False
I01224,O0983,P0144,3,11739.81,17,False
I01225,O0025,P0140,2,43961.86,0,False
I01226,O0666,P0023,5,14370.73,44,False
I01227,O0501,P0119,1,12431.49,23,False
I01228,O0468,P0242,5,8954.79,23,False
I01229,O0744,P0283,5,76214.41,22,False
I01230,O0417,P0090,5,75388.65,22,False
I01231,O0786,P0150,2,127023.68,31,False
I01232,O0692,P0278,4,87339.8,38,False
I01233,O0260,P0071,3,144328.3,28,False
I01234,O0772,P0277,2,95432.87,40,False
I01235,O0149,P0175,5,75530.99,36,False
I01236,O0143,P0106,4,72917.19,7,False
I01237,O0514,P0279,1,33849.64,16,False
I01238,O0957,P0282,2,51626.25,50,False
I01239,O0343,P0251,1,28790.4,23,False
I01240,O0562,P0203,5,44675.03,36,False
I01241,O0360,P0209,1,19713.51,9,False
I01242,O0855,P0097,1,15626.26,6,False
I01243,O0508,P0074,1,96644.02,48,False
I01244,O0416,P0156,2,15972.2,12,False
I01245,O0025,P0009,1,98274.14,49,False
I01246,O0697,P0037,1,23491.14,27,False
I01247,O0968,P0184,4,44834.24,21,True
I01248,O0398,P0192,2,51134.32,30,False
I01249,O0651,P0022,4,27017.16,22,False
I01250,O0032,P0131,4,67679.17,34,False
I01251,O0789,P0051,4,15682.84,22,False
I01252,O0972,P0252,1,108143.95,48,False
I01253,O0928,P0045,4,10193.87,15,False
I01254,O0742,P0049,4,106122.1,38,False
I01255,O0481,P0018,3,48968.66,28,False
I01256,O0222,P0211,1,92513.83,43,True
I01257,O0800,P0015,5,103123.43,29,False
I01258,O0282,P0290,4,26398.67,46,False
I01259,O0050,P0130,5,133785.09,11,False
I01260,O0924,P0232,3,42955.04,38,False
I01261,O0340,P0219,1,132921.52,4,False
I01262,O0204,P0247,4,72954.39,47,False
I01263,O0827,P0091,4,2832.58,21,False
I01264,O0887,P0299,4,57841.46,44,False
I01265,O0971,P0060,1,11458.11,38,False
I01266,O0577,P0013,4,30275.78,27,False
I01267,O0022,P0269,3,72341.41,30,False
I01268,O0035,P0143,4,82962.31,4,False
I01269,O0090,P0135,3,25052.01,15,False
I01270,O0929,P0071,1,122193.39,11,True
I01271,O0681,P0101,4,76611.71,35,False
I01272,O0270,P0245,1,141917.11,37,False
I01273,O0424,P0060,5,11715.83,19,False
I01274,O0137,P0201,1,263.97,0,False
I01275,O0116,P0269,3,70071.48,8,False
I01276,O0328,P0125,4,15426.77,30,False
I01277,O0490,P0246,2,87765.84,40,False
I01278,O0643,P0278,1,79583.52,32,False
I01279,O0149,P0035,4,22590.8,36,False
I01280,O0169,P0127,4,79242.52,14,False
I01281,O0848,P0135,4,24514.54,20,False
I01282,O0800,P0203,1,49069.0,23,False
I01283,O0401,P0231,5,88552.13,8,False
I01284,O0491,P0261,4,60047.83,10,False
I01285,O0248,P0267,3,101740.05,38,False
I01286,O0032,P0214,1,24067.23,49,False
I01287,O0150,P0021,3,93565.43,41,False
I01288,O0827,P0175,3,72717.38,19,False
I01289,O0876,P0241,5,23671.73,44,False
I01290,O0604,P0287,5,46323.25,8,False
I01291,O0481,P0173,1,29397.6,34,False
I01292,O0530,P0033,3,7652.73,18,False
I01293,O0609,P0263,2,138826.58,15,False
I01294,O0580,P0098,3,105671.83,21,False
I01295,O0531,P0211,3,101251.41,42,False
I01296,O0193,P0072,3,45399.47,45,False
I01297,O0556,P0284,3,57869.87,33,False
I01298,O0178,P0061,3,22888.94,50,False
I01299,O0649,P0173,2,28172.59,23,False
I01300,O0252,P0201,4,295.72,29,False
I01301,O0551,P0175,2,61962.02,7,False
I01302,O0990,P0193,5,14778.48,12,False
I01303,O0832,P0131,4,79821.86,37,False
I01304,O0841,P0142,5,91645.28,3,False
I01305,O0438,P0251,5,25793.92,20,False
I01306,O0123,P0072,2,46312.7,3,False
I01307,O0043,P0036,3,100840.1,8,False
I01308,O0803,P0050,4,135641.78,36,False
I01309,O0062,P0006,1,74814.04,17,False
I01310,O0292,P0221,2,103790.55,36,False
I01311,O0770,P0137,5,110595.56,1,False
I01312,O0567,P0300,3,121402.9,24,False
I01313,O0209,P0278,5,80434.6,36,True
I01314,O0759,P0139,4,67907.76,26,False
I01315,O0227,P0124,4,145369.7,14,False
I01316,O0287,P0055,1,88661.03,37,False
I01317,O0882,P0198,4,94065.12,5,False
I01318,O0419,P0228,4,88723.75,39,False
I01319,O0769,P0195,1,125816.08,43,False
I01320,O0504,P0224,5,63830.14,32,False
I01321,O0631,P0199,4,120837.0,45,False
I01322,O0080,P0194,2,62184.99,20,False
I01323,O0362,P0208,3,82547.34,14,False
I01324,O0389,P0241,1,22448.85,41,False
I01325,O0715,P0034,4,45982.12,36,False
I01326,O0354,P0185,4,128186.06,28,True
I01327,O0932,P0218,1,42147.52,17,False
I01328,O0376,P0134,4,41747.05,37,False
I01329,O0661,P0265,5,23548.56,2,False
I01330,O0391,P0187,1,96816.25,10,False
I01331,O0095,P0284,1,58915.45,16,False
I01332,O0464,P0077,3,97039.26,11,False
I01333,O0235,P0210,3,22170.36,5,False
I01334,O0636,P0027,5,105511.31,47,False
I01335,O0181,P0148,5,64664.09,10,False
I01336,O0242,P0009,2,94289.35,49,False
I01337,O0104,P0138,2,137909.97,35,False
I01338,O0780,P0189,2,154794.59,15,False
I01339,O0806,P0005,3,101944.54,32,False
I01340,O0833,P0011,5,84139.19,8,False
I01341,O0172,P0025,4,114451.41,38,False
I01342,O0855,P0189,5,136302.43,29,False
I01343,O0180,P0057,2,127336.89,2,False
I01344,O0069,P0194,2,67103.0,31,True
I01345,O0694,P0203,5,44821.17,33,False
I01346,O0478,P0267,3,118362.8,47,False
I01347,O0415,P0129,5,2175.02,31,False
I01348,O0130,P0019,2,62490.12,19,False
I01349,O0119,P0212,4,127914.31,20,False
I01350,O0499,P0102,1,106185.23,48,False
I01351,O0151,P0231,5,102955.23,41,False
I01352,O0813,P0155,4,72128.84,14,False
I01353,O0926,P0225,3,56459.89,29,False
I01354,O0381,P0105,4,52558.39,15,False
I01355,O0971,P0075,1,55252.91,29,False
I01356,O0932,P0198,4,99938.47,32,False
I01357,O0565,P0245,1,150160.06,30,False
I01358,O0070,P0181,3,90911.62,10,False
I01359,O0012,P0052,2,105488.6,3,False
I01360,O0026,P0261,2,53905.2,28,False
I01361,O0414,P0172,5,122669.44,18,False
I01362,O0377,P0027,5,108279.11,48,False
I01363,O0500,P0222,5,2882.86,46,False
I01364,O0767,P0290,5,29627.64,24,False
I01365,O0339,P0226,3,30796.62,12,False
I01366,O0096,P0197,3,79019.83,19,False
I01367,O0013,P0069,2,5748.6,9,False
I01368,O0438,P0281,5,47945.24,0,False
I01369,O0068,P0084,1,60935.49,4,False
I01370,O0225,P0240,2,132066.2,5,False
I01371,O0686,P0236,3,119897.89,30,False
I01372,O0979,P0133,5,86019.11,47,False
I01373,O0339,P0168,5,129890.62,45,False
I01374,O0604,P0267,3,125007.19,15,False
I01375,O0232,P0012,4,19308.62,32,False
I01376,O0308,P0256,4,74139.72,16,False
I01377,O0110,P0076,5,81134.38,15,False
I01378,O0476,P0079,1,76696.64,26,False
I01379,O0761,P0205,4,121848.39,15,False
I01380,O0167,P0247,1,84559.3,3,False
I01381,O0447,P0208,4,87125.27,1,False
I01382,O0342,P0190,1,23333.19,31,False
I01383,O0951,P0203,5,45166.26,15,False
I01384,O0294,P0125,5,16140.11,38,False
I01385,O0335,P0193,1,15167.43,47,False
I01386,O0009,P0077,5,110050.37,50,False
I01387,O0828,P0078,1,118006.17,8,True
I01388,O0299,P0188,3,92834.32,10,False
I01389,O0915,P0159,3,33711.32,5,False
I01390,O0041,P0001,2,127494.53,31,False
I01391,O0111,P0137,5,131115.9,4,False
I01392,O0852,P0146,2,14127.52,16,False
I01393,O0162,P0264,1,76558.61,18,False
I01394,O0033,P0202,3,58624.9,28,False
I01395,O0368,P0261,3,59251.98,25,False
I01396,O0429,P0121,3,60019.26,29,False
I01397,O0153,P0080,1,62264.96,7,False
I01398,O0152,P0056,4,81230.84,18,False
I01399,O0789,P0171,3,82625.22,27,False
I01400,O0420,P0063,5,60346.76,45,False
I01401,O0215,P0243,1,55368.96,22,False
I01402,O0068,P0026,1,117177.59,24,False
I01403,O0192,P0255,4,23418.22,45,False
I01404,O0884,P0166,4,106760.48,45,False
I01405,O0433,P0162,5,71832.73,50,False
I01406,O0169,P0129,4,2661.71,21,False
I01407,O0152,P0022,2,27819.39,17,False
I01408,O0930,P0104,2,103822.33,40,False
I01409,O0370,P0176,5,69995.01,30,False
I01410,O0791,P0257,2,13182.11,42,False
I01411,O0879,P0259,3,24776.67,37,False
I01412,O0628,P0101,4,80616.35,2,False
I01413,O0466,P0281,3,45982.69,2,False
I01414,O0292,P0171,1,80589.99,50,False
I01415,O0065,P0243,4,63914.21,38,False
I01416,O0586,P0119,3,12972.82,16,False
I01417,O0308,P0020,2,65603.38,25,False
I01418,O0272,P0003,5,67928.45,28,False
I01419,O0245,P0204,1,130000.07,17,False
I01420,O0549,P0280,4,12037.37,46,True
I01421,O0814,P0157,5,8330.38,37,False
I01422,O0219,P0274,5,100914.36,15,False
I01423,O0948,P0200,5,76683.24,41,False
I01424,O0206,P0008,4,3325.92,30,False
I01425,O0022,P0051,2,16162.76,10,False
I01426,O0674,P0150,3,132247.81,13,False
I01427,O0747,P0084,3,68792.89,19,False
I01428,O0556,P0281,1,38634.26,7,False
I01429,O0874,P0002,2,67178.4,48,False
I01430,O0968,P0139,2,72198.26,7,False
I01431,O0513,P0274,4,112747.68,39,False
I01432,O0285,P0043,3,132648.82,24,False
I01433,O0826,P0097,5,14665.82,39,False
I01434,O0824,P0045,1,11018.24,33,False
I01435,O0835,P0274,2,127110.49,40,False
I01436,O0360,P0016,3,34587.59,27,False
I01437,O0107,P0263,4,113389.19,40,False
I01438,O0496,P0035,2,22287.32,49,False
I01439,O0507,P0286,4,94147.68,12,False
I01440,O0922,P0022,1,23186.33,22,False
I01441,O0018,P0191,3,49959.89,20,False
I01442,O0883,P0238,1,24484.23,33,False
I01443,O0575,P0060,5,12783.71,35,False
I01444,O0744,P0175,1,61163.91,40,False
I01445,O0325,P0126,3,48586.55,2,False
I01446,O0880,P0055,1,98209.94,8,False
I01447,O0713,P0133,4,72560.5,26,False
I01448,O0077,P0272,3,74138.26,19,False
I01449,O0417,P0012,1,19306.3,45,False
I01450,O0096,P0071,5,152488.27,23,False
I01451,O0117,P0049,3,105515.68,7,False
I01452,O0188,P0296,2,113440.43,3,False
I01453,O0284,P0160,5,47721.06,5,False
I01454,O0832,P0282,5,49693.13,35,False
I01455,O0674,P0153,1,4981.56,2,False
I01456,O0320,P0216,1,94977.62,3,False
I01457,O0141,P0036,1,102354.23,6,False
I01458,O0913,P0245,1,130461.52,34,False
I01459,O0110,P0136,2,115936.69,50,False
I01460,O0254,P0042,3,47593.77,36,False
I01461,O0718,P0054,1,86524.87,8,False
I01462,O0174,P0261,2,48053.33,33,False
I01463,O0897,P0140,5,48147.34,12,False
I01464,O0505,P0281,2,39313.01,42,False
I01465,O0398,P0099,5,36089.0,37,False
I01466,O0422,P0297,3,60478.97,7,False
I01467,O0724,P0216,3,101620.12,7,False
I01468,O0416,P0098,3,118410.31,41,False
I01469,O0595,P0062,2,60292.15,15,False
I01470,O0763,P0024,1,35273.39,13,False
I01471,O0284,P0058,5,635.62,7,True
I01472,O0850,P0008,4,2924.18,9,False
I01473,O0151,P0064,3,22910.49,42,False
I01474,O0532,P0141,4,79627.17,9,False
I01475,O0212,P0200,3,88476.19,42,False
I01476,O0249,P0251,4,25796.01,16,False
I01477,O0004,P0222,4,2884.45,3,False
I01478,O0767,P0235,5,30001.09,18,False
I01479,O0145,P0146,3,14765.64,30,False
I01480,O0805,P0272,1,75022.48,41,False
I01481,O0230,P0231,2,89949.71,30,False
I01482,O0987,P0200,3,77729.0,8,False
I01483,O0018,P0121,4,74525.1,35,False
I01484,O0522,P0075,1,61002.66,16,False
I01485,O0707,P0051,3,15233.39,19,False
I01486,O0765,P0207,1,1829.79,6,False
I01487,O0248,P0145,3,47831.48,42,False
I01488,O0954,P0285,5,72515.63,11,False
I01489,O0643,P0255,5,27285.99,20,True
I01490,O0787,P0284,4,50161.61,12,False
I01491,O0192,P0056,3,74730.2,44,False
I01492,O0824,P0140,5,43374.91,38,False
I01493,O0579,P0289,3,59039.58,12,False
I01494,O0912,P0126,3,47317.25,30,False
I01495,O0778,P0124,5,120556.48,35,False
I01496,O0017,P0040,1,66815.5,26,False
I01497,O0888,P0023,2,14787.53,47,False
I01498,O0075,P0053,5,33360.31,47,False
I01499,O0220,P0112,3,118325.3,37,False
I01500,O0419,P0062,3,77140.99,13,False
I01501,O0096,P0175,2,62394.86,16,False
I01502,O0811,P0275,2,106654.8,34,False
I01503,O0172,P0004,4,56288.85,26,False
I01504,O0909,P0170,1,73113.67,36,False
I01505,O0285,P0001,4,128724.59,48,False
I01506,O0464,P0285,2,57235.81,40,True
I01507,O0586,P0011,3,105208.43,14,False
I01508,O0756,P0024,2,36130.29,8,False
I01509,O0303,P0236,1,97185.51,8,False
I01510,O0033,P0061,2,26822.05,48,False
I01511,O0307,P0222,2,2924.29,10,False
I01512,O0486,P0194,1,58849.95,11,False
I01513,O0701,P0216,1,91737.74,4,False
I01514,O0158,P0213,1,85957.06,10,False
I01515,O0273,P0267,5,116820.81,37,False
I01516,O0921,P0300,3,120850.01,38,False
I01517,O0546,P0291,2,67219.56,39,False
I01518,O0857,P0228,3,82292.45,46,False
I01519,O0818,P0011,2,92910.68,34,False
I01520,O0477,P0047,5,57296.06,3,False
I01521,O0236,P0274,1,109941.82,41,False
I01522,O0595,P0070,1,8349.27,14,False
I01523,O0819,P0065,2,85305.03,38,False
I01524,O0557,P0038,2,116297.38,33,False
I01525,O0551,P0048,3,24994.25,11,False
I01526,O0046,P0219,4,107357.05,50,False
I01527,O0226,P0046,5,123958.94,27,False
I01528,O0739,P0280,1,10336.24,10,False
I01529,O0698,P0142,3,107867.43,49,True
I01530,O0028,P0013,1,25253.56,47,False
I01531,O0828,P0300,1,122114.04,6,False
I01532,O0450,P0276,3,26268.44,38,False
I01533,O0027,P0077,3,103712.6,50,False
I01534,O0937,P0259,3,20771.32,5,False
I01535,O0559,P0076,5,75913.46,18,False
I01536,O0503,P0268,1,15187.29,18,False
I01537,O0514,P0022,3,23469.33,27,False
I01538,O0479,P0014,1,96386.14,16,False
I01539,O0908,P0126,4,47393.01,23,False
I01540,O0742,P0265,3,25092.12,36,False
I01541,O0126,P0121,4,61119.64,14,False
I01542,O0330,P0190,1,25575.53,50,False
I01543,O0591,P0193,1,14956.16,30,False
I01544,O0055,P0209,2,19487.37,39,False
I01545,O0572,P0236,5,120478.87,49,False
I01546,O0640,P0270,2,74097.38,3,False
I01547,O0951,P0063,4,64476.96,35,False
I01548,O0938,P0271,1,141942.48,41,False
I01549,O0182,P0281,4,48126.79,33,False
I01550,O0199,P0194,2,59412.95,17,False
I01551,O0249,P0080,1,59009.11,43,False
I01552,O0303,P0088,5,69337.31,46,False
I01553,O0315,P0209,3,17543.09,26,False
I01554,O0775,P0067,3,146311.45,27,False
I01555,O0220,P0054,3,75458.53,29,False
I01556,O0895,P0021,4,113567.8,24,False
I01557,O0161,P0182,3,132656.48,2,False
I01558,O0192,P0207,2,1557.85,34,False
I01559,O0700,P0096,3,37453.29,46,False
I01560,O0024,P0044,4,102592.27,17,False
I01561,O0884,P0149,5,71153.72,32,False
I01562,O0939,P0012,2,19541.95,35,False
I01563,O0715,P0257,5,15752.39,21,False
I01564,O0743,P0069,4,6654.94,43,False
I01565,O0705,P0175,1,73398.81,18,False
I01566,O0245,P0105,2,49975.72,22,False
I01567,O0199,P0270,3,94015.95,7,False
I01568,O0405,P0114,2,51072.47,45,False
I01569,O0615,P0233,5,55462.38,7,False
I01570,O0558,P0025,5,118427.07,5,False
I01571,O0647,P0102,4,95775.69,20,False
I01572,O0232,P0021,4,106185.78,5,False
I01573,O0941,P0259,4,21195.8,24,False
I01574,O0098,P0237,5,48601.36,46,False
I01575,O0885,P0269,1,74169.57,1,True
I01576,O0831,P0016,5,34459.62,7,False
I01577,O0563,P0066,5,39219.98,44,False
I01578,O0387,P0171,4,77708.36,46,False
I01579,O0291,P0062,4,76991.85,43,False
I01580,O0219,P0201,3,251.6,3,False
I01581,O0079,P0160,5,38088.98,33,False
I01582,O0655,P0295,3,126825.12,14,False
I01583,O0407,P0272,4,67818.67,8,False
I01584,O0775,P0209,2,20141.18,13,False
I01585,O0622,P0259,2,21984.73,21,False
I01586,O0346,P0215,1,28995.09,44,False
I01587,O0764,P0151,2,17750.4,47,False
I01588,O0044,P0188,1,100350.37,31,False
I01589,O0959,P0203,4,49914.84,2,False
I01590,O0532,P0050,1,119440.12,1,False
I01591,O0962,P0022,2,23585.15,13,False
I01592,O0370,P0200,4,74538.66,48,False
I01593,O0028,P0198,2,93225.09,47,False
I01594,O0218,P0052,2,96379.07,21,False
I01595,O0365,P0027,4,88758.39,36,False
I01596,O0112,P0249,4,70399.75,9,False
I01597,O0637,P0108,5,112244.79,2,False
I01598,O0119,P0124,3,112241.23,33,False
I01599,O0459,P0100,3,121679.91,42,False
I01600,O0935,P0282,5,42687.12,14,False
I01601,O0661,P0192,5,43139.66,42,False
I01602,O0380,P0232,1,43063.49,23,False
I01603,O0579,P0298,1,24359.34,11,False
I01604,O0958,P0009,4,109790.06,10,False
I01605,O0413,P0294,5,100924.08,39,False
I01606,O0587,P0193,3,17920.32,48,False
I01607,O0615,P0234,1,88385.27,34,False
I01608,O0803,P0188,5,118825.21,15,False
I01609,O0151,P0170,5,61653.31,32,False
I01610,O0909,P0159,5,33530.28,12,False
I01611,O0977,P0090,2,83470.05,14,False
I01612,O0302,P0073,4,26879.71,3,False
I01613,O0418,P0012,5,19713.8,7,False
I01614,O0469,P0214,1,20620.29,13,False
I01615,O0317,P0288,2,56139.25,42,False
I01616,O0679,P0186,2,38333.66,42,False
I01617,O0919,P0288,1,69397.28,0,False
I01618,O0919,P0177,4,124528.88,9,False
I01619,O0924,P0290,5,22622.74,50,False
I01620,O0151,P0208,5,88914.5,9,False
I01621,O0445,P0137,1,115587.24,24,False
I01622,O0353,P0209,1,17401.98,35,False
I01623,O0494,P0219,1,123446.39,9,False
I01624,O0785,P0098,5,110472.51,48,False
I01625,O0124,P0129,2,2334.21,9,False
I01626,O0247,P0160,5,47550.57,1,False
I01627,O0853,P0085,4,116781.27,42,False
I01628,O0873,P0264,4,92791.49,24,False
I01629,O0065,P0029,1,31311.78,32,False
I01630,O0207,P0039,1,59150.85,21,False
I01631,O0844,P0014,1,108339.59,3,False
I01632,O0627,P0143,1,87429.59,47,False
I01633,O0330,P0028,4,55145.84,40,False
I01634,O0535,P0101,5,78689.18,40,False
I01635,O0148,P0026,3,101040.15,1,False
I01636,O0918,P0254,4,67976.95,10,False
I01637,O0060,P0230,2,138546.4,26,False
I01638,O0688,P0067,5,114896.59,5,False
I01639,O0764,P0252,4,107061.13,10,False
I01640,O0579,P0035,3,22303.06,43,True
I01641,O0547,P0135,1,22847.09,29,False
I01642,O0238,P0046,2,119344.35,45,False
I01643,O0953,P0088,2,74845.74,6,False
I01644,O0479,P0279,1,30341.59,10,False
I01645,O0695,P0053,1,31921.34,7,False
I01646,O0225,P0217,2,43023.65,20,False
I01647,O0136,P0240,4,150323.49,24,False
I01648,O0125,P0098,2,128831.82,34,False
I01649,O0304,P0158,3,132427.53,10,False
I01650,O0886,P0297,3,64622.04,18,False
I01651,O0523,P0023,1,13740.81,3,False
I01652,O0243,P0232,2,54149.23,25,False
I01653,O0482,P0274,1,126473.4,47,False
I01654,O0810,P0256,5,65778.79,0,False
I01655,O0854,P0083,1,120122.54,37,False
I01656,O0550,P0094,1,83671.96,26,False
I01657,O0176,P0294,5,112991.34,50,False
I01658,O0749,P0225,2,62978.91,14,False
I01659,O0896,P0277,2,109836.4,11,False
I01660,O0557,P0164,4,91017.76,48,True
I01661,O0461,P0012,4,20819.69,46,False
I01662,O0652,P0220,4,66435.99,29,False
I01663,O0490,P0032,4,6976.15,25,False
I01664,O0531,P0076,1,64381.48,34,False
I01665,O0148,P0044,2,109148.16,20,False
I01666,O0691,P0082,1,116828.18,42,False
I01667,O0375,P0008,3,3143.92,6,False
I01668,O0704,P0136,4,121513.44,33,False
I01669,O0667,P0090,1,68241.32,36,False
I01670,O0408,P0234,5,95411.44,34,False
I01671,O0792,P0138,2,131702.55,18,False
I01672,O0803,P0280,1,9729.58,2,False
I01673,O0872,P0170,1,75336.21,14,False
I01674,O0679,P0278,4,91577.65,44,False
I01675,O0257,P0260,3,45956.24,38,False
I01676,O0346,P0263,5,129637.13,18,False
I01677,O0356,P0232,5,55992.31,48,False
I01678,O0935,P0019,4,61378.43,15,False
I01679,O0917,P0279,4,32923.15,34,False
I01680,O0788,P0096,1,33447.18,24,False
I01681,O0799,P0040,5,77269.64,29,False
I01682,O0507,P0273,4,45537.72,39,False
I01683,O0589,P0224,5,81258.73,8,False
I01684,O0328,P0265,5,29432.4,2,False
I01685,O0810,P0273,3,43379.86,41,False
I01686,O0191,P0122,3,113373.73,1,False
I01687,O0680,P0185,4,135021.84,43,False
I01688,O0468,P0292,1,52977.04,17,False
I01689,O0922,P0278,2,85072.65,23,False
I01690,O0275,P0129,2,2330.43,37,False
I01691,O0404,P0101,2,82430.26,18,False
I01692,O0191,P0127,2,88144.21,17,False
I01693,O0809,P0201,2,240.23,36,False
I01694,O0957,P0053,3,34690.24,43,False
I01695,O0697,P0168,2,117752.68,30,False
I01696,O0183,P0176,4,83345.02,25,False
I01697,O0969,P0114,2,59631.99,43,False
I01698,O0379,P0053,2,41912.4,6,False
I01699,O0574,P0201,3,297.16,31,False
I01700,O0532,P0135,4,25420.4,1,False
I01701,O0625,P0165,4,19771.17,16,False
I01702,O0230,P0004,2,63408.55,43,False
I01703,O0916,P0263,5,136217.19,30,False
I01704,O0614,P0248,2,128174.29,45,False
I01705,O0342,P0298,2,22520.22,23,False
I01706,O0216,P0202,3,52258.37,6,False
I01707,O0335,P0168,2,131547.79,23,False
I01708,O0635,P0110,4,16824.94,33,False
I01709,O0100,P0122,4,115038.03,1,False
I01710,O0983,P0137,2,124502.17,6,False
I01711,O0291,P0045,1,10475.0,24,False
I01712,O0631,P0271,1,133974.69,35,False
I01713,O0062,P0068,4,2890.45,15,True
I01714,O0865,P0264,5,89458.38,25,False
I01715,O0167,P0071,3,154916.12,49,False
I01716,O0439,P0214,1,25103.86,37,False
I01717,O0519,P0213,4,76195.48,10,False
I01718,O0142,P0253,3,17889.14,42,False
I01719,O0287,P0278,3,87091.74,23,False
I01720,O0816,P0163,5,138271.4,19,False
I01721,O0981,P0061,1,24476.69,21,False
I01722,O0027,P0070,1,7178.75,19,False
I01723,O0382,P0118,5,58736.12,15,False
I01724,O0135,P0060,3,11228.52,0,False
I01725,O0332,P0175,4,64625.24,40,False
I01726,O0436,P0285,2,60680.08,18,False
I01727,O0872,P0267,5,112022.07,39,False
I01728,O0734,P0252,2,105075.83,14,False
I01729,O0434,P0230,4,121230.77,26,False
I01730,O0154,P0004,2,61520.81,47,False
I01731,O0721,P0086,3,145892.56,4,False
I01732,O0539,P0112,2,138356.12,6,False
I01733,O0755,P0069,2,5627.33,38,False
I01734,O0147,P0004,3,53534.68,47,False
I01735,O0009,P0047,5,50594.45,10,False
I01736,O0209,P0284,4,59036.77,49,False
I01737,O0483,P0207,5,1694.77,11,False
I01738,O0806,P0093,3,42915.99,47,False
I01739,O0997,P0186,5,37937.55,24,False
I01740,O0159,P0293,1,121424.68,32,False
I01741,O0837,P0233,4,50817.92,46,False
I01742,O0105,P0201,1,239.26,28,False
I01743,O0984,P0062,4,68561.15,13,False
I01744,O0204,P0227,2,83989.3,11,False
I01745,O0980,P0015,3,92909.04,36,False
I01746,O0932,P0110,4,17303.83,46,False
I01747,O0438,P0168,5,116528.92,35,False
I01748,O0564,P0074,2,97186.1,23,False
I01749,O0720,P0126,5,50210.85,20,False
I01750,O0570,P0158,3,124008.31,41,False
I01751,O0475,P0253,2,15239.01,15,False
I01752,O0965,P0011,5,106395.28,36,False
I01753,O0831,P0256,5,64330.36,28,False
I01754,O0619,P0299,4,59963.53,28,True
I01755,O0072,P0083,1,113103.66,38,False
I01756,O0480,P0270,4,77814.11,45,False
I01757,O0917,P0168,2,125528.72,33,False
I01758,O0249,P0067,2,139849.5,6,True
I01759,O0138,P0187,4,116747.95,3,False
I01760,O0562,P0097,2,11985.45,48,False
I01761,O0568,P0251,5,27661.33,29,False
I01762,O0532,P0258,5,19183.35,43,False
I01763,O0216,P0191,5,42139.2,34,False
I01764,O0404,P0032,1,6540.53,19,False
I01765,O0242,P0199,1,138112.8,36,False
I01766,O0329,P0057,4,135429.55,10,False
I01767,O0977,P0108,5,131934.41,1,False
I01768,O0798,P0077,5,110905.57,37,False
I01769,O0768,P0179,1,83196.7,17,False
I01770,O0670,P0262,2,142702.01,0,False
I01771,O0591,P0213,4,85657.02,31,False
I01772,O0096,P0059,2,133559.77,46,False
I01773,O0156,P0060,2,14146.05,44,False
I01774,O0984,P0236,4,110278.38,3,False
I01775,O0118,P0046,1,122531.09,8,False
I01776,O0936,P0093,1,48095.89,28,False
I01777,O0140,P0176,5,91665.87,12,False
I01778,O0948,P0110,1,13966.31,24,False
I01779,O0346,P0107,5,37768.41,41,True
I01780,O0898,P0155,5,90014.88,18,False
I01781,O0181,P0052,1,112248.91,43,False
I01782,O0405,P0269,2,89889.59,36,False
I01783,O0681,P0168,2,115947.35,8,False
I01784,O0018,P0100,3,117238.42,24,False
I01785,O0860,P0034,1,48914.92,42,False
I01786,O0583,P0177,2,143127.65,1,False
I01787,O0795,P0050,2,108708.67,17,False
I01788,O0196,P0218,3,44556.98,24,False
I01789,O0315,P0067,2,124025.06,4,False
I01790,O0910,P0080,1,60428.25,3,False
I01791,O0433,P0064,3,23368.44,35,False
I01792,O0507,P0143,1,87742.1,28,False
I01793,O0737,P0044,4,107994.41,26,False
I01794,O0234,P0067,2,134363.41,6,False
I01795,O0351,P0164,3,89035.84,43,False
I01796,O0647,P0004,2,67666.04,2,False
I01797,O0256,P0031,1,15907.87,25,True
I01798,O0980,P0255,5,25088.68,23,False
I01799,O0434,P0158,5,122363.06,43,False
I01800,O0798,P0179,3,99963.42,15,False
I01801,O0258,P0246,1,98704.13,29,False
I01802,O0445,P0002,1,54511.14,7,False
I01803,O0817,P0264,1,71876.78,47,False
I01804,O0812,P0212,5,130784.64,17,False
I01805,O0782,P0047,4,54531.88,34,False
I01806,O0014,P0265,1,27044.93,28,False
I01807,O0110,P0076,5,79768.72,21,False
I01808,O0722,P0032,4,6999.89,26,False
I01809,O0464,P0053,2,39497.83,21,False
I01810,O0082,P0025,3,129008.74,17,False
I01811,O0504,P0154,2,14418.22,45,False
I01812,O0202,P0013,1,25387.63,34,False
I01813,O0881,P0271,3,140806.53,38,False
I01814,O0260,P0255,1,24547.04,21,False
I01815,O0204,P0103,5,135236.96,28,False
I01816,O0945,P0131,4,68740.3,9,False
I01817,O0081,P0181,5,75115.9,8,False
I01818,O0717,P0244,1,77135.33,25,False
I01819,O0425,P0218,1,41922.22,37,False
I01820,O0026,P0035,1,20331.09,42,False
